PL;norm;percentage;pretraining;test_monomerA;R2_mean;R2_std;RMSE_mean;RMSE_std
False;1;0.01;False;[*:1]c1ccc(-c2ccc([*:2])s2)s1;-0.07803502961157695;0.40832442592562335;0.3763682252387328;0.06925663630736234
False;1;0.01;True;[*:1]c1ccc(-c2ccc([*:2])s2)s1;-0.05631375344929216;0.5183567681818204;0.36948104796997155;0.09013207714257813
False;1;0.02;False;[*:1]c1ccc(-c2ccc([*:2])s2)s1;-0.10504265747009565;0.7938174513048688;0.36935437276340827;0.13448198196835182
False;1;0.02;True;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.20262907176731523;0.19581468614961003;0.325702526197853;0.0398182024568906
False;1;0.04;False;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.41491776902515193;0.22033600173300275;0.2767347900200728;0.05521835906828341
False;1;0.04;True;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.3150792845793267;0.30549923082546104;0.2985820662155992;0.06570903123820002
False;1;0.1;False;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.8055433422096462;0.08090920323167215;0.15912409906622685;0.034809125469724686
False;1;0.1;True;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.7866811595182323;0.057459528650034;0.16828738394038703;0.02265099467193204
False;1;0.2;False;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.9021722732976256;0.04385646600582154;0.11283830679895905;0.024865219201681228
False;1;0.2;True;[*:1]c1ccc(-c2ccc([*:2])s2)s1;0.8912348838920635;0.030079371897706843;0.120105829245645;0.016831530060130342
