R2;RMSE;test_monomerA;PL;norm;seeds;percentage;pretraining
0.7161453596515591;0.2648711248174408;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.1;True
0.7182293489016596;0.1896359490353313;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.1;True
0.9068108396392646;0.1783890933115555;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.1;True
0.0952803509744975;0.4996751535196776;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.01;True
0.5148512648740543;0.2772140705119824;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.01;True
0.3550738976234101;0.3224671682589786;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.01;True
0.3595465989025169;0.2933510343824909;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.01;True
-6.329886848739542;0.6573877068835561;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.01;True
0.2261168331967045;0.5427439525271307;[*:1]c1ccc([*:2])cc1;False;1;42;0.01;True
-0.3657557775365812;0.5809959966314234;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.01;True
0.3107161614216227;0.2966004732175609;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.01;True
0.5230762400868372;0.4035618259200382;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.01;True
0.9393581440372928;0.1293650574013206;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.2;False
0.9105027769983974;0.1190645837820273;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.2;False
0.8600882118542486;0.150195762529251;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.2;False
0.85243578760775;0.1408102851149355;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.2;False
0.6923478879176472;0.1346799336481402;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.2;False
0.9039976562325585;0.191160523388365;[*:1]c1ccc([*:2])cc1;False;1;42;0.2;False
0.8718626687154037;0.1779608428815603;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.2;False
0.8584940741058963;0.1343878807583768;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.2;False
0.9240521497743835;0.161043552205393;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.2;False
0.4749388742875271;0.3806586262456128;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.02;False
0.6363253919799677;0.2400127471895418;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.02;False
0.3378931192651687;0.3267341862209846;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.02;False
-1.0025423233642807;0.5187220476725558;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.02;False
0.0603627672638835;0.2353710538636168;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.02;False
0.3177462279816118;0.5096009931520067;[*:1]c1ccc([*:2])cc1;False;1;42;0.02;False
0.4853120879606607;0.3566634457111138;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.02;False
0.1118137395053162;0.3366858131657194;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.02;False
0.6217116661635476;0.3594157238333395;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.02;False
0.93502581663527;0.1339063456455253;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.2;True
0.9107525365279856;0.1188983311904521;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.2;True
0.8559100389298779;0.1524219061633814;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.2;True
0.860637246124476;0.1368413076328395;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.2;True
0.8431405008385546;0.0961675064554883;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.2;True
0.8821619211856154;0.211787400420768;[*:1]c1ccc([*:2])cc1;False;1;42;0.2;True
0.9067405628129058;0.1518214069552578;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.2;True
0.8584901984957886;0.1343897210751677;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.2;True
0.9271125801092752;0.1577654451988836;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.2;True
0.3670168010760289;0.4179524108534654;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.02;True
0.6881128587984693;0.2222678010796552;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.02;True
0.4674936120519274;0.2930170808979077;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.02;True
0.2401087198633478;0.319535846900319;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.02;True
-0.6933337281560541;0.3159688159377756;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.02;True
0.4966966904170795;0.4376956053062612;[*:1]c1ccc([*:2])cc1;False;1;42;0.02;True
0.4965442157954323;0.3527502125480256;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.02;True
-1.2499312293948537;0.5358674943338395;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.02;True
0.6970929231713243;0.3216179717044439;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.02;True
0.7041788494124022;0.2857231005304029;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.04;False
0.631303065493781;0.2416643460876083;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.04;False
-0.5399058019194223;0.4982847596066457;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.04;False
0.2161250775126122;0.3245392597171657;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.04;False
-0.5591365191432622;0.3031900993137991;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.04;False
0.7098742039220738;0.3323153984244866;[*:1]c1ccc([*:2])cc1;False;1;42;0.04;False
0.2990396341834883;0.4162299702161526;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.04;False
-1.0061086740027565;0.5059994205872748;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.04;False
0.5350859695199524;0.3984482513255324;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.04;False
0.7841342050235403;0.2440746409441768;[*:1]c1cc(F)c([*:2])cc1F;False;1;42;0.04;True
0.6798953147631119;0.2251768987888062;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;42;0.04;True
-0.2991831983026276;0.4576839935499391;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;42;0.04;True
0.4214461213831935;0.2788147597493274;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;42;0.04;True
-1.6407511571992297;0.3945814665900858;[*:1]c1ccc([*:2])c2nsnc12;False;1;42;0.04;True
0.7019356053510326;0.336831223778723;[*:1]c1ccc([*:2])cc1;False;1;42;0.04;True
0.5388309698151784;0.3376110743586356;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;42;0.04;True
-1.609379334785657;0.5770871460230635;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;42;0.04;True
0.7662681694802481;0.2825169629469777;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;42;0.04;True
0.8476170674616668;0.2050684773855939;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.1;False
0.8738985653325768;0.1413311302191094;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.1;False
0.8736163050610509;0.1427499782107132;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.1;False
0.8886473973198311;0.1223190338134794;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.1;False
0.2638703837225229;0.2083291724420126;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.1;False
0.8651529985942421;0.2265572370869546;[*:1]c1ccc([*:2])cc1;False;1;421;0.1;False
0.9002976214835168;0.1569782113132164;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.1;False
0.8639232857635302;0.131784610922817;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.1;False
0.8787710042994922;0.203464596947912;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.1;False
0.2258323589328799;0.4622194862996827;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.01;False
0.2123308464010135;0.3532236201584034;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.01;False
-0.006622873451151;0.4028690679966282;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.01;False
-0.5490014973478607;0.4562152249174069;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.01;False
-2.940188779696111;0.4819827089352139;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.01;False
-0.758632948535978;0.8181725332247815;[*:1]c1ccc([*:2])cc1;False;1;421;0.01;False
0.0204000268173536;0.4920519972693294;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.01;False
0.259464418403949;0.3074296544620165;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.01;False
0.3787820789716921;0.4605826632523588;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.01;False
0.8730707085218534;0.1871594116085285;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.1;True
0.8664228605725853;0.1454601019349264;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.1;True
0.8674277765802678;0.1462031724897597;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.1;True
0.8388925933669349;0.1471301267729199;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.1;True
0.1261079275317177;0.2269874485039228;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.1;True
0.8217213069552521;0.2604995718254738;[*:1]c1ccc([*:2])cc1;False;1;421;0.1;True
0.6931875024749645;0.2753741310051479;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.1;True
0.8705759399580928;0.1285228363757299;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.1;True
0.8323816303851274;0.2392469471607607;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.1;True
-0.1492374012667057;0.5631649518542067;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.01;True
0.1655421369095591;0.3635632892039129;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.01;True
-0.1338884529961257;0.4275783360495044;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.01;True
0.1085681740225704;0.3460891015085011;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.01;True
-1.65696136363486;0.3957906795842895;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.01;True
-0.2759454617533265;0.6969046282841715;[*:1]c1ccc([*:2])cc1;False;1;421;0.01;True
0.1083552521945495;0.4694426508594704;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.01;True
0.3623922054136236;0.285265729357379;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.01;True
0.2432961515539581;0.5083333112832407;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.01;True
0.9010811543869904;0.1652229085109726;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.2;False
0.8868715347544174;0.133863990079712;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.2;False
0.9012132567951308;0.1262059587737404;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.2;False
0.9352928554433544;0.0932438019937105;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.2;False
0.6596703149323735;0.1416520484216329;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.2;False
0.8783102954119704;0.2152207851391592;[*:1]c1ccc([*:2])cc1;False;1;421;0.2;False
0.904452486210938;0.1536725550417153;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.2;False
0.9389810458877242;0.0882480609175745;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.2;False
0.934755511509444;0.1492648380523291;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.2;False
0.5153966609812701;0.3656991445041422;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.02;False
0.2551931735400535;0.3434785670766164;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.02;False
0.4074922768198572;0.3090847190438226;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.02;False
0.5050047522908703;0.2578958600103018;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.02;False
-1.1966235520121271;0.3598742403671885;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.02;False
0.6279375805785494;0.3763268418831028;[*:1]c1ccc([*:2])cc1;False;1;421;0.02;False
0.3187332286329826;0.4103412906538727;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.02;False
0.5392559408620424;0.2424949304315576;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.02;False
0.7021701946396361;0.3189111308957749;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.02;False
0.9021819883142108;0.164300981824994;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.2;True
0.904269152051126;0.1231413104800938;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.2;True
0.8972262440374519;0.1287275906494063;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.2;True
0.892299692938739;0.1202963157168033;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.2;True
0.6801382459544714;0.1373264206527795;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.2;True
0.8670894639443145;0.2249246212220723;[*:1]c1ccc([*:2])cc1;False;1;421;0.2;True
0.8385536402206765;0.1997564196424919;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.2;True
0.9389197704291498;0.088292359313196;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.2;True
0.9148041558916256;0.1705669186591286;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.2;True
0.5902008147217886;0.3362918083744969;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.02;True
0.2274267054977635;0.3498224395730513;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.02;True
0.5995748368921823;0.2540921260554584;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.02;True
-0.0092165478846095;0.3682443034326288;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.02;True
-0.0861194430004852;0.2530531439579503;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.02;True
0.6836873132337606;0.346988913084107;[*:1]c1ccc([*:2])cc1;False;1;421;0.02;True
0.2620015395115033;0.4270850257033922;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.02;True
0.1592381737444707;0.3275738945556208;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.02;True
0.6693743689040226;0.336011280710314;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.02;True
0.2264794778824508;0.4620262636017294;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.04;False
0.5074337381516869;0.2793252197078313;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.04;False
0.6952538310667802;0.2216662906388844;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.04;False
0.6518243071694261;0.2162933066033268;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.04;False
-0.1006868786085757;0.2547445127040877;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.04;False
0.5871010970610917;0.3964415427024053;[*:1]c1ccc([*:2])cc1;False;1;421;0.04;False
0.2039204760264269;0.4435727348571568;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.04;False
0.695341970499;0.1971873752026679;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.04;False
0.6243773207369754;0.3581471518756607;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.04;False
0.4886160974147717;0.3756680580411317;[*:1]c1cc(F)c([*:2])cc1F;False;1;421;0.04;True
0.466888978665269;0.2905940038220708;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;421;0.04;True
0.7304309470176822;0.2084805494698219;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;421;0.04;True
-0.029384672232235;0.3719055884788971;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;421;0.04;True
0.0728950255053649;0.2337961735503955;[*:1]c1ccc([*:2])c2nsnc12;False;1;421;0.04;True
0.6630659505796435;0.3581209630821679;[*:1]c1ccc([*:2])cc1;False;1;421;0.04;True
0.153222130197139;0.4574792141204779;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;421;0.04;True
0.5566341941606836;0.2378777869311721;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;421;0.04;True
0.627083396749202;0.3568547308827821;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;421;0.04;True
0.8737834333563821;0.1866332094144697;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.1;False
0.720350938341041;0.2104672378268471;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.1;False
0.792195645774208;0.183044990665157;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.1;False
0.8009586811521355;0.1635367927095104;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.1;False
0.6528050454542127;0.1430736464551628;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.1;False
0.7201634882917018;0.3263694369470301;[*:1]c1ccc([*:2])cc1;False;1;422;0.1;False
0.5405273517682883;0.3369895614821395;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;422;0.1;False
0.8452109440444768;0.1405539054371284;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;422;0.1;False
0.8769790525646829;0.2049628411141747;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;422;0.1;False
0.441773985337879;0.3924964916816822;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.01;False
0.3806526066155838;0.3132167473677996;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.01;False
-0.0698087012367458;0.4153207116198906;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.01;False
0.1381666973523878;0.340294940243482;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.01;False
-3.5053313867731752;0.5153903867348086;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.01;False
-1.052369280664307;0.8838631868711788;[*:1]c1ccc([*:2])cc1;False;1;422;0.01;False
-0.9292833193066954;0.690533291609065;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;422;0.01;False
0.3431055358175026;0.2895480154610864;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;422;0.01;False
0.1685369376513235;0.532852587493148;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;422;0.01;False
0.823341133930237;0.2207996916296813;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.1;True
0.7581719722428069;0.1957181649584146;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.1;True
0.831632245636521;0.1647631120222457;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.1;True
0.7251202305048102;0.1921831222514653;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.1;True
0.5997949105182954;0.1536081458445658;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.1;True
0.7621165918193794;0.3009119042444775;[*:1]c1ccc([*:2])cc1;False;1;422;0.1;True
0.8481895635524704;0.1937034835515847;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;422;0.1;True
0.8117840966959424;0.1549890262925278;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;422;0.1;True
0.8904681241329271;0.1933997291571595;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;422;0.1;True
0.3907893509756076;0.4100289172592499;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.01;True
0.4401207154532138;0.2978002223520034;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.01;True
0.2951589591292065;0.3371134797362394;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.01;True
-0.6370560332729638;0.4690030080189227;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.01;True
-8.02763573165379;0.7295582227521833;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.01;True
0.0463313875557659;0.6024985937304995;[*:1]c1ccc([*:2])cc1;False;1;422;0.01;True
0.0932833292134959;0.4733936379423835;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;422;0.01;True
-0.7445779310993401;0.4718652320410281;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;422;0.01;True
0.2301011545811864;0.5127461793098737;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;422;0.01;True
0.8169468972098723;0.2247601382784638;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.2;False
0.9236056891989264;0.1100039618574375;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.2;False
0.9045117577732168;0.1240810545767569;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.2;False
0.9187881768417724;0.1044608332882311;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.2;False
0.8226080090591401;0.102268043450976;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.2;False
0.8927180130244841;0.2020787734703387;[*:1]c1ccc([*:2])cc1;False;1;422;0.2;False
0.6679134869200569;0.2864918261791813;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;1;422;0.2;False
0.8965271768130184;0.1149174395518769;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;1;422;0.2;False
0.8934318525615428;0.190765267927329;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;1;422;0.2;False
0.1716039724055472;0.4781341318173869;[*:1]c1cc(F)c([*:2])cc1F;False;1;422;0.02;False
0.5306808853059276;0.272654041529723;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;1;422;0.02;False
0.4569861414895076;0.2958938804151256;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;1;422;0.02;False
0.1824095986631235;0.3314452106073672;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;1;422;0.02;False
-2.4519357316890527;0.4511326857210204;[*:1]c1ccc([*:2])c2nsnc12;False;1;422;0.02;False
0.393558409877536;0.4804539651081735;[*:1]c1ccc([*:2])cc1;False;1;422;0.02;False
