R2;RMSE;test_monomerA;PL;norm;seeds;percentage;pretraining
0.8738985653325768;0.1413311302191094;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.1;False
0.8736163050610509;0.1427499782107132;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.1;False
0.8886473973198311;0.1223190338134794;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.1;False
0.2638703837225229;0.2083291724420126;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.1;False
0.8651529985942421;0.2265572370869546;[*:1]c1ccc([*:2])cc1;False;0;421;0.1;False
0.9002976214835168;0.1569782113132164;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.1;False
0.8639232857635302;0.131784610922817;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.1;False
0.8787710042994922;0.203464596947912;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.1;False
0.3154639006279416;0.434639228552299;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.01;False
0.2123308464010135;0.3532236201584034;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.01;False
-0.006622873451151;0.4028690679966282;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.01;False
-0.5490014973478607;0.4562152249174069;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.01;False
-2.940188779696111;0.4819827089352139;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.01;False
-0.758632948535978;0.8181725332247815;[*:1]c1ccc([*:2])cc1;False;0;421;0.01;False
0.0204000268173536;0.4920519972693294;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.01;False
0.259464418403949;0.3074296544620165;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.01;False
0.3787820789716921;0.4605826632523588;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.01;False
0.8836359289232717;0.1792009042325501;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.1;True
0.8989688628883568;0.1265043439481634;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.1;True
0.8215823877913797;0.169609193064146;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.1;True
0.8699103521178082;0.1322102799573332;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.1;True
0.1772630556840775;0.2202436739162755;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.1;True
0.8344537772285798;0.2510249741292865;[*:1]c1ccc([*:2])cc1;False;0;421;0.1;True
0.766310046380621;0.2403292537277254;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.1;True
0.8551549133475427;0.1359642325422259;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.1;True
0.9003927830529785;0.1844297602743829;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.1;True
-0.0033109448780244;0.5261971823517214;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.01;True
0.4182794190619074;0.3035533518822648;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.01;True
-0.1589158329874129;0.4322713721224583;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.01;True
0.3791365764896964;0.288829729442192;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.01;True
-2.373889241784313;0.4460035895197216;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.01;True
-0.3353428867515813;0.7129411652944423;[*:1]c1ccc([*:2])cc1;False;0;421;0.01;True
0.2830879092590139;0.4209393916857801;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.01;True
0.1266568418557093;0.3338606640190065;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.01;True
0.51123115594275;0.4085426071478216;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.01;True
0.9100230185853984;0.1575783152373856;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.2;False
0.8868715347544174;0.133863990079712;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.2;False
0.9012132567951308;0.1262059587737404;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.2;False
0.9352928554433544;0.0932438019937105;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.2;False
0.6596703149323735;0.1416520484216329;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.2;False
0.8783102954119704;0.2152207851391592;[*:1]c1ccc([*:2])cc1;False;0;421;0.2;False
0.904452486210938;0.1536725550417153;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.2;False
0.9389810458877242;0.0882480609175745;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.2;False
0.934755511509444;0.1492648380523291;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.2;False
0.594295885293143;0.3346073292103876;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.02;False
0.2551931735400535;0.3434785670766164;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.02;False
0.4074922768198572;0.3090847190438226;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.02;False
0.5050047522908703;0.2578958600103018;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.02;False
-1.1966235520121271;0.3598742403671885;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.02;False
0.6279375805785494;0.3763268418831028;[*:1]c1ccc([*:2])cc1;False;0;421;0.02;False
0.3187332286329826;0.4103412906538727;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;421;0.02;False
0.5392559408620424;0.2424949304315576;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;421;0.02;False
0.7021701946396361;0.3189111308957749;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;421;0.02;False
0.9105416504051568;0.1571235142723732;[*:1]c1cc(F)c([*:2])cc1F;False;0;421;0.2;True
0.8963995818429581;0.1281027852375324;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;421;0.2;True
0.8994083677971216;0.1273536668792038;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;421;0.2;True
0.922550565917785;0.1020124035248326;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;421;0.2;True
0.5979560645262705;0.1539606376208124;[*:1]c1ccc([*:2])c2nsnc12;False;0;421;0.2;True
